$type,id,operationType,vehicleId,naptanId,stationName,lineId,lineName,platformName,direction,bearing,tripId,baseVersion,destinationNaptanId,destinationName,timestamp,timeToStation,currentLocation,towards,expectedArrival,timeToLive,modeName,timing.$type,timing.countdownServerAdjustment,timing.source,timing.insert,timing.read,timing.sent,timing.received
"Tfl.Api.Presentation.Entities.Prediction, Tfl.Api.Presentation.Entities",1882781081,1,LTZ1609,490003758OA,Becmead Avenue,159,159,OA,outbound,22,570,20260130,,"Lambeth North, Lower Marsh",2026-02-07 15:51:36.802987200+00:00,600,,Brixton Or Tulse Hill,2026-02-07T16:01:36Z,2026-02-07T16:02:06Z,bus,"Tfl.Api.Presentation.Entities.PredictionTiming, Tfl.Api.Presentation.Entities",-00:00:04.0568472,2026-02-06T22:34:22.192Z,2026-02-07T15:52:13.392Z,2026-02-07T15:52:09.326Z,2026-02-07T15:51:36Z,0001-01-01T00:00:00Z
"Tfl.Api.Presentation.Entities.Prediction, Tfl.Api.Presentation.Entities",-1844659269,1,LTZ1608,490008248N,Hillyard Street,159,159,RD,outbound,2,502,20260130,,"Lambeth North, Lower Marsh",2026-02-07 15:51:36.802987200+00:00,1007,,Elephant & Castle Or Imperial War Museum,2026-02-07T16:08:23Z,2026-02-07T16:08:53Z,bus,"Tfl.Api.Presentation.Entities.PredictionTiming, Tfl.Api.Presentation.Entities",-00:00:04.0671199,2026-02-06T22:34:22.192Z,2026-02-07T15:52:13.392Z,2026-02-07T15:52:09.326Z,2026-02-07T15:51:36Z,0001-01-01T00:00:00Z
"Tfl.Api.Presentation.Entities.Prediction, Tfl.Api.Presentation.Entities",907937156,1,LTZ1639,490009076F,Leigham Court Road,159,159,F,inbound,197,641,20260130,,Streatham Station,2026-02-07 15:51:36.802987200+00:00,577,,Norbury,2026-02-07T16:01:13Z,2026-02-07T16:01:43Z,bus,"Tfl.Api.Presentation.Entities.PredictionTiming, Tfl.Api.Presentation.Entities",-00:00:04.0568472,2026-02-06T22:34:22.192Z,2026-02-07T15:52:13.392Z,2026-02-07T15:52:09.326Z,2026-02-07T15:51:36Z,0001-01-01T00:00:00Z
"Tfl.Api.Presentation.Entities.Prediction, Tfl.Api.Presentation.Entities",-441358823,1,LTZ1608,490008642H,St Mark's Church,159,159,H,outbound,18,502,20260130,,"Lambeth North, Lower Marsh",2026-02-07 15:51:36.802987200+00:00,958,,"Elephant & Castle, Lambeth Bdg Or Lambeth Nth",2026-02-07T16:07:34Z,2026-02-07T16:08:04Z,bus,"Tfl.Api.Presentation.Entities.PredictionTiming, Tfl.Api.Presentation.Entities",-00:00:04.0576134,2026-02-06T22:34:22.192Z,2026-02-07T15:51:43.368Z,2026-02-07T15:51:39.284Z,2026-02-07T15:51:36Z,0001-01-01T00:00:00Z
"Tfl.Api.Presentation.Entities.Prediction, Tfl.Api.Presentation.Entities",998256189,1,LTZ1639,490015218S,New Park Road,159,159,BE,inbound,203,641,20260130,,Streatham Station,2026-02-07 15:51:36.802987200+00:00,172,,Clapham Park Or Streatham,2026-02-07T15:54:28Z,2026-02-07T15:54:58Z,bus,"Tfl.Api.Presentation.Entities.PredictionTiming, Tfl.Api.Presentation.Entities",-00:00:04.0486214,2026-02-06T22:34:22.192Z,2026-02-07T15:51:43.368Z,2026-02-07T15:51:39.284Z,2026-02-07T15:51:36Z,0001-01-01T00:00:00Z
"Tfl.Api.Presentation.Entities.Prediction, Tfl.Api.Presentation.Entities",-833063518,1,LTZ1030,490010078K,Mount Ephraim Road,159,159,K,outbound,13,595,20260130,,"Lambeth North, Lower Marsh",2026-02-07 15:51:36.802987200+00:00,1245,,"Clapham Common, Brixton Or Tulse Hill",2026-02-07T16:12:21Z,2026-02-07T16:12:51Z,bus,"Tfl.Api.Presentation.Entities.PredictionTiming, Tfl.Api.Presentation.Entities",-00:00:04.0616296,2026-02-06T22:34:22.192Z,2026-02-07T15:51:33.338Z,2026-02-07T15:51:29.253Z,2026-02-07T15:51:36Z,0001-01-01T00:00:00Z
"Tfl.Api.Presentation.Entities.Prediction, Tfl.Api.Presentation.Entities",1529642970,1,LTZ1019,490008643KH,Kennington Lane,159,159,KH,outbound,1,485,20260130,,"Lambeth North, Lower Marsh",2026-02-07 15:51:36.802987200+00:00,600,,Parliament Square,2026-02-07T16:01:36Z,2026-02-07T16:02:06Z,bus,"Tfl.Api.Presentation.Entities.PredictionTiming, Tfl.Api.Presentation.Entities",-00:00:04.0568472,2026-02-06T22:34:22.192Z,2026-02-07T15:52:13.392Z,2026-02-07T15:52:09.326Z,2026-02-07T15:51:36Z,0001-01-01T00:00:00Z
"Tfl.Api.Presentation.Entities.Prediction, Tfl.Api.Presentation.Entities",1787430285,1,LTZ1609,490000031R,Brixton Station,159,159,R,outbound,15,570,20260130,,"Lambeth North, Lower Marsh",2026-02-07 15:51:36.802987200+00:00,1699,,Kennington Oval,2026-02-07T16:19:55Z,2026-02-07T16:20:25Z,bus,"Tfl.Api.Presentation.Entities.PredictionTiming, Tfl.Api.Presentation.Entities",-00:00:04.0742804,2026-02-06T22:34:22.192Z,2026-02-07T15:52:03.38Z,2026-02-07T15:51:59.313Z,2026-02-07T15:51:36Z,0001-01-01T00:00:00Z
"Tfl.Api.Presentation.Entities.Prediction, Tfl.Api.Presentation.Entities",1000460574,1,LTZ1461,490005234N,Christchurch Road,159,159,BS,outbound,9,550,20260130,,"Lambeth North, Lower Marsh",2026-02-07 15:51:36.802987200+00:00,553,,Brixton Or Clapham Common,2026-02-07T16:00:49Z,2026-02-07T16:01:19Z,bus,"Tfl.Api.Presentation.Entities.PredictionTiming, Tfl.Api.Presentation.Entities",-00:00:04.0683605,2026-02-06T22:34:22.192Z,2026-02-07T15:52:03.38Z,2026-02-07T15:51:59.313Z,2026-02-07T15:51:36Z,0001-01-01T00:00:00Z
"Tfl.Api.Presentation.Entities.Prediction, Tfl.Api.Presentation.Entities",-711483047,1,LTZ1461,490008544N,Jebb Avenue / Brixton Prison,159,159,BV,outbound,23,550,20260130,,"Lambeth North, Lower Marsh",2026-02-07 15:51:36.802987200+00:00,741,,Camberwell Or Kennington Church,2026-02-07T16:03:57Z,2026-02-07T16:04:27Z,bus,"Tfl.Api.Presentation.Entities.PredictionTiming, Tfl.Api.Presentation.Entities",-00:00:04.0676160,2026-02-06T22:34:22.192Z,2026-02-07T15:52:03.38Z,2026-02-07T15:51:59.313Z,2026-02-07T15:51:36Z,0001-01-01T00:00:00Z
"Tfl.Api.Presentation.Entities.Prediction, Tfl.Api.Presentation.Entities",-1273281120,1,LTZ1032,490001279E,Streatham Station,159,159,SF,outbound,81,626,20260130,,"Lambeth North, Lower Marsh",2026-02-07 15:51:36.802987200+00:00,1412,,Pollards Hill Or Streatham Hill,2026-02-07T16:15:08Z,2026-02-07T16:15:38Z,bus,"Tfl.Api.Presentation.Entities.PredictionTiming, Tfl.Api.Presentation.Entities",-00:00:04.0749725,2026-02-06T22:34:22.192Z,2026-02-07T15:52:13.392Z,2026-02-07T15:52:09.326Z,2026-02-07T15:51:36Z,0001-01-01T00:00:00Z
"Tfl.Api.Presentation.Entities.Prediction, Tfl.Api.Presentation.Entities",-754643793,1,LTZ1032,490008765L,Kingscourt Road,159,159,L,inbound,182,624,20260130,,Streatham Station,2026-02-07 15:51:36.802987200+00:00,246,,"Mitcham, Norbury Or Tooting",2026-02-07T15:55:42Z,2026-02-07T15:56:12Z,bus,"Tfl.Api.Presentation.Entities.PredictionTiming, Tfl.Api.Presentation.Entities",-00:00:04.1067295,2026-02-06T22:34:22.192Z,2026-02-07T15:52:03.38Z,2026-02-07T15:51:59.313Z,2026-02-07T15:51:36Z,0001-01-01T00:00:00Z
"Tfl.Api.Presentation.Entities.Prediction, Tfl.Api.Presentation.Entities",-760345524,1,LTZ1032,490012761U,St Leonard's Church,159,159,SA,inbound,180,624,20260130,,Streatham Station,2026-02-07 15:51:36.802987200+00:00,487,,"Crystal Palace, Norbury Or Pollards Hill",2026-02-07T15:59:43Z,2026-02-07T16:00:13Z,bus,"Tfl.Api.Presentation.Entities.PredictionTiming, Tfl.Api.Presentation.Entities",-00:00:04.0742804,2026-02-06T22:34:22.192Z,2026-02-07T15:51:53.356Z,2026-02-07T15:51:49.29Z,2026-02-07T15:51:36Z,0001-01-01T00:00:00Z
"Tfl.Api.Presentation.Entities.Prediction, Tfl.Api.Presentation.Entities",2108634203,1,LTZ1040,490009373S1,Loughborough Road,159,159,RK,inbound,177,730,20260130,,Streatham Station,2026-02-07 15:51:36.802987200+00:00,803,,"Herne Hill, Streatham Hill Or Tulse Hill",2026-02-07T16:04:59Z,2026-02-07T16:05:29Z,bus,"Tfl.Api.Presentation.Entities.PredictionTiming, Tfl.Api.Presentation.Entities",-00:00:04.1067295,2026-02-06T22:34:22.192Z,2026-02-07T15:52:03.38Z,2026-02-07T15:51:59.313Z,2026-02-07T15:51:36Z,0001-01-01T00:00:00Z
"Tfl.Api.Presentation.Entities.Prediction, Tfl.Api.Presentation.Entities",1078852187,1,LTZ1461,490000031R,Brixton Station,159,159,R,outbound,15,550,20260130,,"Lambeth North, Lower Marsh",2026-02-07 15:51:36.802987200+00:00,1146,,Kennington Oval,2026-02-07T16:10:42Z,2026-02-07T16:11:12Z,bus,"Tfl.Api.Presentation.Entities.PredictionTiming, Tfl.Api.Presentation.Entities",-00:00:04.0621175,2026-02-06T22:34:22.192Z,2026-02-07T15:51:53.356Z,2026-02-07T15:51:49.29Z,2026-02-07T15:51:36Z,0001-01-01T00:00:00Z
"Tfl.Api.Presentation.Entities.Prediction, Tfl.Api.Presentation.Entities",-667699615,1,LTZ1608,490008919X,Lambeth Town Hall,159,159,X,outbound,18,502,20260130,,"Lambeth North, Lower Marsh",2026-02-07 15:51:36.802987200+00:00,508,,Kennington Church,2026-02-07T16:00:04Z,2026-02-07T16:00:34Z,bus,"Tfl.Api.Presentation.Entities.PredictionTiming, Tfl.Api.Presentation.Entities",-00:00:04.0607967,2026-02-06T22:34:22.192Z,2026-02-07T15:51:33.338Z,2026-02-07T15:51:29.253Z,2026-02-07T15:51:36Z,0001-01-01T00:00:00Z
"Tfl.Api.Presentation.Entities.Prediction, Tfl.Api.Presentation.Entities",-1984135343,1,LTZ1608,490009420W,Lower Marsh,159,159,A,outbound,293,502,20260130,,"Lambeth North, Lower Marsh",2026-02-07 15:51:36.802987200+00:00,1792,,Pimlico Or Trafalgar Square,2026-02-07T16:21:28Z,2026-02-07T16:21:58Z,bus,"Tfl.Api.Presentation.Entities.PredictionTiming, Tfl.Api.Presentation.Entities",-00:00:04.0844931,2026-02-06T22:34:22.192Z,2026-02-07T15:51:32.953Z,2026-02-07T15:51:28.869Z,2026-02-07T15:51:36Z,0001-01-01T00:00:00Z
"Tfl.Api.Presentation.Entities.Prediction, Tfl.Api.Presentation.Entities",-1658817084,1,LTZ1040,490000031P,Brixton Station,159,159,P,inbound,196,730,20260130,,Streatham Station,2026-02-07 15:51:36.802987200+00:00,1173,,Streatham Hill,2026-02-07T16:11:09Z,2026-02-07T16:11:39Z,bus,"Tfl.Api.Presentation.Entities.PredictionTiming, Tfl.Api.Presentation.Entities",-00:00:04.1067295,2026-02-06T22:34:22.192Z,2026-02-07T15:52:03.38Z,2026-02-07T15:51:59.313Z,2026-02-07T15:51:36Z,0001-01-01T00:00:00Z
"Tfl.Api.Presentation.Entities.Prediction, Tfl.Api.Presentation.Entities",-1459094526,1,LTZ1160,490006864S1,Fitzalan Street,159,159,KF,inbound,182,348,20260130,,Streatham Station,2026-02-07 15:51:36.802987200+00:00,298,,Brixton Or Pimlico,2026-02-07T15:56:34Z,2026-02-07T15:57:04Z,bus,"Tfl.Api.Presentation.Entities.PredictionTiming, Tfl.Api.Presentation.Entities",-00:00:04.0662894,2026-02-06T22:34:22.192Z,2026-02-07T15:52:03.086Z,2026-02-07T15:51:59.067Z,2026-02-07T15:51:36Z,0001-01-01T00:00:00Z
"Tfl.Api.Presentation.Entities.Prediction, Tfl.Api.Presentation.Entities",1760416124,1,LTZ1168,490009373S1,Loughborough Road,159,159,RK,inbound,177,694,20260130,,Streatham Station,2026-02-07 15:51:36.802987200+00:00,448,,"Herne Hill, Streatham Hill Or Tulse Hill",2026-02-07T15:59:04Z,2026-02-07T15:59:34Z,bus,"Tfl.Api.Presentation.Entities.PredictionTiming, Tfl.Api.Presentation.Entities",-00:00:04.0659163,2026-02-06T22:34:22.192Z,2026-02-07T15:51:53.356Z,2026-02-07T15:51:49.29Z,2026-02-07T15:51:36Z,0001-01-01T00:00:00Z
"Tfl.Api.Presentation.Entities.Prediction, Tfl.Api.Presentation.Entities",-731999959,1,LTZ1639,490008310S,Holmewood Road,159,159,BF,inbound,177,641,20260130,,Streatham Station,2026-02-07 15:51:36.802987200+00:00,226,,"Clapham Park, Streatham Common Or Tooting",2026-02-07T15:55:22Z,2026-02-07T15:55:52Z,bus,"Tfl.Api.Presentation.Entities.PredictionTiming, Tfl.Api.Presentation.Entities",-00:00:04.0599042,2026-02-06T22:34:22.192Z,2026-02-07T15:51:33.338Z,2026-02-07T15:51:29.253Z,2026-02-07T15:51:36Z,0001-01-01T00:00:00Z
"Tfl.Api.Presentation.Entities.Prediction, Tfl.Api.Presentation.Entities",-754709329,1,LTZ1032,490008765M,Kingscourt Road,159,159,M,outbound,358,626,20260130,,"Lambeth North, Lower Marsh",2026-02-07 15:51:36.802987200+00:00,1736,,"Clapham Common, Brixton Or Tulse Hill",2026-02-07T16:20:32Z,2026-02-07T16:21:02Z,bus,"Tfl.Api.Presentation.Entities.PredictionTiming, Tfl.Api.Presentation.Entities",-00:00:04.0785562,2026-02-06T22:34:22.192Z,2026-02-07T15:51:43.368Z,2026-02-07T15:51:39.284Z,2026-02-07T15:51:36Z,0001-01-01T00:00:00Z
"Tfl.Api.Presentation.Entities.Prediction, Tfl.Api.Presentation.Entities",1497253309,1,LTZ1682,490005234S,Streatham Hill / Christchurch Road,159,159,BH,inbound,189,664,20260130,,Streatham Station,2026-02-07 15:51:36.802987200+00:00,863,,"Crystal Palace, Norbury Or Tooting",2026-02-07T16:05:59Z,2026-02-07T16:06:29Z,bus,"Tfl.Api.Presentation.Entities.PredictionTiming, Tfl.Api.Presentation.Entities",-00:00:04.0589498,2026-02-06T22:34:22.192Z,2026-02-07T15:52:13.392Z,2026-02-07T15:52:09.326Z,2026-02-07T15:51:36Z,0001-01-01T00:00:00Z
"Tfl.Api.Presentation.Entities.Prediction, Tfl.Api.Presentation.Entities",-1273870934,1,LTZ1682,490001279W,Streatham Station,159,159,null,inbound,333,664,20260130,,Streatham Station,2026-02-07 15:51:36.802987200+00:00,1437,,null,2026-02-07T16:15:33Z,2026-02-07T16:16:03Z,bus,"Tfl.Api.Presentation.Entities.PredictionTiming, Tfl.Api.Presentation.Entities",-00:00:04.0669670,2026-02-06T22:34:22.192Z,2026-02-07T15:51:43.368Z,2026-02-07T15:51:39.284Z,2026-02-07T15:51:36Z,0001-01-01T00:00:00Z
"Tfl.Api.Presentation.Entities.Prediction, Tfl.Api.Presentation.Entities",-1764717324,1,LTZ1685,490007523D,Brixton Road / Brixton Police Station,159,159,D,outbound,17,529,20260130,,"Lambeth North, Lower Marsh",2026-02-07 15:51:36.802987200+00:00,365,,Lambeth Bridge Or Lambeth North,2026-02-07T15:57:41Z,2026-02-07T15:58:11Z,bus,"Tfl.Api.Presentation.Entities.PredictionTiming, Tfl.Api.Presentation.Entities",-00:00:04.0850150,2026-02-06T22:34:22.192Z,2026-02-07T15:51:43.368Z,2026-02-07T15:51:39.284Z,2026-02-07T15:51:36Z,0001-01-01T00:00:00Z
"Tfl.Api.Presentation.Entities.Prediction, Tfl.Api.Presentation.Entities",972490219,1,LTZ1639,490010078J,Mount Ephraim Road,159,159,J,inbound,189,641,20260130,,Streatham Station,2026-02-07 15:51:36.802987200+00:00,621,,"Mitcham, Norbury Or Tooting",2026-02-07T16:01:57Z,2026-02-07T16:02:27Z,bus,"Tfl.Api.Presentation.Entities.PredictionTiming, Tfl.Api.Presentation.Entities",-00:00:04.0568472,2026-02-06T22:34:22.192Z,2026-02-07T15:52:13.392Z,2026-02-07T15:52:09.326Z,2026-02-07T15:51:36Z,0001-01-01T00:00:00Z
"Tfl.Api.Presentation.Entities.Prediction, Tfl.Api.Presentation.Entities",-1728896765,1,LTZ1685,490008645U,Kennington Park Post Office,159,159,U,outbound,320,529,20260130,,"Lambeth North, Lower Marsh",2026-02-07 15:51:36.802987200+00:00,1097,,Parliament Square Or Waterloo,2026-02-07T16:09:53Z,2026-02-07T16:10:23Z,bus,"Tfl.Api.Presentation.Entities.PredictionTiming, Tfl.Api.Presentation.Entities",-00:00:04.0607967,2026-02-06T22:34:22.192Z,2026-02-07T15:51:33.338Z,2026-02-07T15:51:29.253Z,2026-02-07T15:51:36Z,0001-01-01T00:00:00Z
"Tfl.Api.Presentation.Entities.Prediction, Tfl.Api.Presentation.Entities",1895042256,1,LTZ1682,490003758N,Becmead Avenue,159,159,N,inbound,204,664,20260130,,Streatham Station,2026-02-07 15:51:36.802987200+00:00,1241,,Norbury,2026-02-07T16:12:17Z,2026-02-07T16:12:47Z,bus,"Tfl.Api.Presentation.Entities.PredictionTiming, Tfl.Api.Presentation.Entities",-00:00:04.0616296,2026-02-06T22:34:22.192Z,2026-02-07T15:51:23.337Z,2026-02-07T15:51:19.252Z,2026-02-07T15:51:36Z,0001-01-01T00:00:00Z
"Tfl.Api.Presentation.Entities.Prediction, Tfl.Api.Presentation.Entities",740595947,1,LTZ1461,490011793N,Rush Common,159,159,BY,outbound,19,550,20260130,,"Lambeth North, Lower Marsh",2026-02-07 15:51:36.802987200+00:00,912,,Camberwell Or Kennington Church,2026-02-07T16:06:48Z,2026-02-07T16:07:18Z,bus,"Tfl.Api.Presentation.Entities.PredictionTiming, Tfl.Api.Presentation.Entities",-00:00:04.0778158,2026-02-06T22:34:22.192Z,2026-02-07T15:51:53.356Z,2026-02-07T15:51:49.29Z,2026-02-07T15:51:36Z,0001-01-01T00:00:00Z
"Tfl.Api.Presentation.Entities.Prediction, Tfl.Api.Presentation.Entities",945463014,1,LTZ1032,490003758OA,Becmead Avenue,159,159,OA,outbound,22,626,20260130,,"Lambeth North, Lower Marsh",2026-02-07 15:51:36.802987200+00:00,1675,,Brixton Or Tulse Hill,2026-02-07T16:19:31Z,2026-02-07T16:20:01Z,bus,"Tfl.Api.Presentation.Entities.PredictionTiming, Tfl.Api.Presentation.Entities",-00:00:04.0850150,2026-02-06T22:34:22.192Z,2026-02-07T15:51:33.338Z,2026-02-07T15:51:29.253Z,2026-02-07T15:51:36Z,0001-01-01T00:00:00Z
"Tfl.Api.Presentation.Entities.Prediction, Tfl.Api.Presentation.Entities",-1237747920,1,LTZ1461,490004101N,Blenheim Gardens,159,159,BW,outbound,19,550,20260130,,"Lambeth North, Lower Marsh",2026-02-07 15:51:36.802987200+00:00,824,,Camberwell Or Kennington Church,2026-02-07T16:05:20Z,2026-02-07T16:05:50Z,bus,"Tfl.Api.Presentation.Entities.PredictionTiming, Tfl.Api.Presentation.Entities",-00:00:04.0602310,2026-02-06T22:34:22.192Z,2026-02-07T15:51:33.338Z,2026-02-07T15:51:29.253Z,2026-02-07T15:51:36Z,0001-01-01T00:00:00Z
"Tfl.Api.Presentation.Entities.Prediction, Tfl.Api.Presentation.Entities",115566397,1,LTZ1609,490011793N,Rush Common,159,159,BY,outbound,19,570,20260130,,"Lambeth North, Lower Marsh",2026-02-07 15:51:36.802987200+00:00,1451,,Camberwell Or Kennington Church,2026-02-07T16:15:47Z,2026-02-07T16:16:17Z,bus,"Tfl.Api.Presentation.Entities.PredictionTiming, Tfl.Api.Presentation.Entities",-00:00:04.1067295,2026-02-06T22:34:22.192Z,2026-02-07T15:51:53.356Z,2026-02-07T15:51:49.29Z,2026-02-07T15:51:36Z,0001-01-01T00:00:00Z
"Tfl.Api.Presentation.Entities.Prediction, Tfl.Api.Presentation.Entities",1315245128,1,LTZ1682,490011793S,Rush Common,159,159,BA,inbound,198,664,20260130,,Streatham Station,2026-02-07 15:51:36.802987200+00:00,386,,Clapham Park Or Streatham,2026-02-07T15:58:02Z,2026-02-07T15:58:32Z,bus,"Tfl.Api.Presentation.Entities.PredictionTiming, Tfl.Api.Presentation.Entities",-00:00:04.0844931,2026-02-06T22:34:22.192Z,2026-02-07T15:51:42.631Z,2026-02-07T15:51:38.802Z,2026-02-07T15:51:36Z,0001-01-01T00:00:00Z
"Tfl.Api.Presentation.Entities.Prediction, Tfl.Api.Presentation.Entities",-1316730074,1,LTZ1019,490014773KP,Windmill Row,159,159,KP,outbound,2,485,20260130,,"Lambeth North, Lower Marsh",2026-02-07 15:51:36.802987200+00:00,546,,Parliament Square Or Waterloo,2026-02-07T16:00:42Z,2026-02-07T16:01:12Z,bus,"Tfl.Api.Presentation.Entities.PredictionTiming, Tfl.Api.Presentation.Entities",-00:00:04.0683605,2026-02-06T22:34:22.192Z,2026-02-07T15:51:53.356Z,2026-02-07T15:51:49.29Z,2026-02-07T15:51:36Z,0001-01-01T00:00:00Z
"Tfl.Api.Presentation.Entities.Prediction, Tfl.Api.Presentation.Entities",-872325516,1,LTZ1030,490015218N,New Park Road,159,159,BU,outbound,22,595,20260130,,"Lambeth North, Lower Marsh",2026-02-07 15:51:36.802987200+00:00,1755,,Camberwell Or Kennington Church,2026-02-07T16:20:51Z,2026-02-07T16:21:21Z,bus,"Tfl.Api.Presentation.Entities.PredictionTiming, Tfl.Api.Presentation.Entities",-00:00:04.0830858,2026-02-06T22:34:22.192Z,2026-02-07T15:51:53.356Z,2026-02-07T15:51:49.29Z,2026-02-07T15:51:36Z,0001-01-01T00:00:00Z
"Tfl.Api.Presentation.Entities.Prediction, Tfl.Api.Presentation.Entities",-722104086,1,LTZ1168,490009076F,Leigham Court Road,159,159,F,inbound,197,694,20260130,,Streatham Station,2026-02-07 15:51:36.802987200+00:00,1650,,Norbury,2026-02-07T16:19:06Z,2026-02-07T16:19:36Z,bus,"Tfl.Api.Presentation.Entities.PredictionTiming, Tfl.Api.Presentation.Entities",-00:00:04.0659163,2026-02-06T22:34:22.192Z,2026-02-07T15:52:13.392Z,2026-02-07T15:52:09.326Z,2026-02-07T15:51:36Z,0001-01-01T00:00:00Z
"Tfl.Api.Presentation.Entities.Prediction, Tfl.Api.Presentation.Entities",-19255615,1,LTZ1040,490007523G,Brixton Road / Brixton Police Station,159,159,G,inbound,195,730,20260130,,Streatham Station,2026-02-07 15:51:36.802987200+00:00,977,,Streatham Hill,2026-02-07T16:07:53Z,2026-02-07T16:08:23Z,bus,"Tfl.Api.Presentation.Entities.PredictionTiming, Tfl.Api.Presentation.Entities",-00:00:04.1067295,2026-02-06T22:34:22.192Z,2026-02-07T15:52:03.38Z,2026-02-07T15:51:59.313Z,2026-02-07T15:51:36Z,0001-01-01T00:00:00Z
"Tfl.Api.Presentation.Entities.Prediction, Tfl.Api.Presentation.Entities",765136041,1,LTZ1461,490008645U,Kennington Park Post Office,159,159,U,outbound,320,550,20260130,,"Lambeth North, Lower Marsh",2026-02-07 15:51:36.802987200+00:00,1833,,Parliament Square Or Waterloo,2026-02-07T16:22:09Z,2026-02-07T16:22:39Z,bus,"Tfl.Api.Presentation.Entities.PredictionTiming, Tfl.Api.Presentation.Entities",-00:00:04.0662894,2026-02-06T22:34:22.192Z,2026-02-07T15:52:13.283Z,2026-02-07T15:52:09.232Z,2026-02-07T15:51:36Z,0001-01-01T00:00:00Z
"Tfl.Api.Presentation.Entities.Prediction, Tfl.Api.Presentation.Entities",1966278120,1,LTZ1019,490014013N,Vassall Road,159,159,RE,outbound,3,485,20260130,,"Lambeth North, Lower Marsh",2026-02-07 15:51:36.802987200+00:00,292,,Elephant & Castle Or Imperial War Museum,2026-02-07T15:56:28Z,2026-02-07T15:56:58Z,bus,"Tfl.Api.Presentation.Entities.PredictionTiming, Tfl.Api.Presentation.Entities",-00:00:04.0785562,2026-02-06T22:34:22.192Z,2026-02-07T15:51:33.338Z,2026-02-07T15:51:29.253Z,2026-02-07T15:51:36Z,0001-01-01T00:00:00Z
"Tfl.Api.Presentation.Entities.Prediction, Tfl.Api.Presentation.Entities",164464879,1,LTZ1019,490000132G,Lambeth North Station,159,159,G,outbound,345,485,20260130,,"Lambeth North, Lower Marsh",2026-02-07 15:51:36.802987200+00:00,770,,Westminster Or Waterloo,2026-02-07T16:04:26Z,2026-02-07T16:04:56Z,bus,"Tfl.Api.Presentation.Entities.PredictionTiming, Tfl.Api.Presentation.Entities",-00:00:04.0602722,2026-02-06T22:34:22.192Z,2026-02-07T15:52:13.392Z,2026-02-07T15:52:09.326Z,2026-02-07T15:51:36Z,0001-01-01T00:00:00Z
"Tfl.Api.Presentation.Entities.Prediction, Tfl.Api.Presentation.Entities",-349889150,1,LTZ1618,490000132G,Lambeth North Station,159,159,G,outbound,345,468,20260130,,"Lambeth North, Lower Marsh",2026-02-07 15:51:36.802987200+00:00,294,,Westminster Or Waterloo,2026-02-07T15:56:30Z,2026-02-07T15:57:00Z,bus,"Tfl.Api.Presentation.Entities.PredictionTiming, Tfl.Api.Presentation.Entities",-00:00:04.0664970,2026-02-06T22:34:22.192Z,2026-02-07T15:51:53.356Z,2026-02-07T15:51:49.29Z,2026-02-07T15:51:36Z,0001-01-01T00:00:00Z
"Tfl.Api.Presentation.Entities.Prediction, Tfl.Api.Presentation.Entities",2123686661,1,LTZ1032,490013186S,Telford Avenue,159,159,W,inbound,182,624,20260130,,Streatham Station,2026-02-07 15:51:36.802987200+00:00,49,,"Crystal Palace, Norbury Or Tooting",2026-02-07T15:52:25Z,2026-02-07T15:52:55Z,bus,"Tfl.Api.Presentation.Entities.PredictionTiming, Tfl.Api.Presentation.Entities",-00:00:04.0844931,2026-02-06T22:34:22.192Z,2026-02-07T15:51:22.953Z,2026-02-07T15:51:18.899Z,2026-02-07T15:51:36Z,0001-01-01T00:00:00Z
"Tfl.Api.Presentation.Entities.Prediction, Tfl.Api.Presentation.Entities",1905749652,1,LTZ1032,490010078K,Mount Ephraim Road,159,159,K,outbound,13,626,20260130,,"Lambeth North, Lower Marsh",2026-02-07 15:51:36.802987200+00:00,1785,,"Clapham Common, Brixton Or Tulse Hill",2026-02-07T16:21:21Z,2026-02-07T16:21:51Z,bus,"Tfl.Api.Presentation.Entities.PredictionTiming, Tfl.Api.Presentation.Entities",-00:00:04.0844931,2026-02-06T22:34:22.192Z,2026-02-07T15:51:22.89Z,2026-02-07T15:51:18.899Z,2026-02-07T15:51:36Z,0001-01-01T00:00:00Z
"Tfl.Api.Presentation.Entities.Prediction, Tfl.Api.Presentation.Entities",-349823614,1,LTZ1608,490000132G,Lambeth North Station,159,159,G,outbound,345,502,20260130,,"Lambeth North, Lower Marsh",2026-02-07 15:51:36.802987200+00:00,1711,,Westminster Or Waterloo,2026-02-07T16:20:07Z,2026-02-07T16:20:37Z,bus,"Tfl.Api.Presentation.Entities.PredictionTiming, Tfl.Api.Presentation.Entities",-00:00:04.0742804,2026-02-06T22:34:22.192Z,2026-02-07T15:52:13.392Z,2026-02-07T15:52:09.326Z,2026-02-07T15:51:36Z,0001-01-01T00:00:00Z
"Tfl.Api.Presentation.Entities.Prediction, Tfl.Api.Presentation.Entities",-1689727032,1,LTZ1040,490014773KQ,Windmill Row,159,159,KQ,inbound,181,730,20260130,,Streatham Station,2026-02-07 15:51:36.802987200+00:00,147,,Brixton,2026-02-07T15:54:03Z,2026-02-07T15:54:33Z,bus,"Tfl.Api.Presentation.Entities.PredictionTiming, Tfl.Api.Presentation.Entities",-00:00:04.0830858,2026-02-06T22:34:22.192Z,2026-02-07T15:52:03.38Z,2026-02-07T15:51:59.313Z,2026-02-07T15:51:36Z,0001-01-01T00:00:00Z
